pos_x,pos_y,disp_x,disp_y,disp_xy_indi
6.0,30.0,-0.7683134078979492,-2.0549869537353516,2.193918155442053
6.0,36.0,0.2431793212890625,-2.637237548828125,2.648425583483815
6.0,42.0,0.32306528091430664,-2.3722572326660156,2.394154454847987
6.0,48.0,-2.401113748550415,1.604736328125,2.8879968691606877
6.0,54.0,-2.4281272888183594,-3.5505447387695312,4.301414891952228
6.0,60.0,-8.64897346496582,2.8263015747070312,9.099050642175497
6.0,66.0,-3.279205799102783,-3.670948028564453,4.9223013013518955
6.0,72.0,1.7105531692504883,-2.9437332153320312,3.404637629452208
6.0,78.0,-6.128803253173828,4.181724548339844,7.419504667718875
6.0,84.0,-0.10762214660644531,4.1533203125,4.154714448029525
6.0,90.0,1.0644359588623047,-0.8882980346679688,1.386397240661597
6.0,96.0,0.5862836837768555,2.9368438720703125,2.994792227647839
6.0,102.0,2.324869155883789,-1.3357467651367188,2.681275072153734
6.0,108.0,3.0565528869628906,-1.47735595703125,3.39486320410365
6.0,114.0,-0.17061710357666016,2.2771682739257812,2.28355108193511
6.0,120.0,7.169886589050293,-4.1598052978515625,8.289225163782026
6.0,126.0,5.839450836181641,-2.9784011840820312,6.555155198889169
6.0,132.0,5.806763648986816,-3.049896240234375,6.558991626110713
6.0,138.0,5.580170631408691,-3.0007476806640625,6.335833877134629
6.0,144.0,5.686887741088867,-3.999267578125,6.952325750508864
6.0,150.0,5.632341384887695,-3.233245849609375,6.494393597552807
6.0,156.0,5.721531867980957,-4.4423370361328125,7.243637570925185
6.0,162.0,5.198300361633301,-3.4211578369140625,6.223073805992937
6.0,168.0,2.6138477325439453,-4.9087982177734375,5.561339758703904
6.0,174.0,3.341859817504883,-4.992095947265625,6.007416165587302
6.0,180.0,-10.292930603027344,6.83953857421875,12.35814340048549
6.0,186.0,-10.659132957458496,7.050567626953125,12.77996945485463
6.0,192.0,-10.403244018554688,7.7298431396484375,12.960631198871601
6.0,198.0,-10.479118347167969,7.299224853515625,12.77069319951476
6.0,204.0,-8.234350204467773,12.653762817382812,15.097093651706553
6.0,210.0,-7.777820587158203,14.231582641601562,16.218274802541636
6.0,216.0,-8.299527168273926,15.837020874023438,17.87997151511073
6.0,222.0,-8.740943908691406,15.24517822265625,17.573262629786246
6.0,228.0,-9.904698371887207,16.82037353515625,19.51993892665266
6.0,234.0,-28.95296859741211,14.590835571289062,32.421703737945755
6.0,240.0,-26.24252700805664,10.88153076171875,28.409117119101285
6.0,246.0,-23.461870193481445,-4.3917236328125,23.86936508252318
6.0,252.0,-22.721420288085938,-6.0290374755859375,23.507705817239223
6.0,258.0,-23.15168571472168,-7.25811767578125,24.26274559131213
6.0,264.0,-15.731087684631348,-4.805145263671875,16.44860300288594
6.0,270.0,-15.30883502960205,-4.893310546875,16.071867286402316
6.0,276.0,-14.073221206665039,-5.276947021484375,15.030027445060751
6.0,282.0,-15.766016960144043,-5.00360107421875,16.540958693421388
6.0,288.0,-7.315969467163086,-1.317413330078125,7.433638888641959
6.0,294.0,-4.8745927810668945,-0.714019775390625,4.92660928234403
6.0,300.0,-2.833991765975952,-0.142974853515625,2.8375960139451335
6.0,306.0,-2.712790012359619,-2.651031494140625,3.793045957285988
6.0,312.0,-3.778891086578369,-2.534423828125,4.550090327102224
6.0,318.0,-4.63956880569458,-4.379852294921875,6.380337360054455
6.0,324.0,-5.332241535186768,-4.093780517578125,6.722487539272435
6.0,330.0,-5.304342746734619,-5.126434326171875,7.376745954375103
6.0,336.0,-5.254190444946289,3.103546142578125,6.102336920465507
6.0,342.0,-5.978606700897217,4.198455810546875,7.3055300476507465
6.0,348.0,-5.650457382202148,4.591705322265625,7.280894614991019
6.0,354.0,-3.3296778202056885,-0.4384765625,3.3584246429288123
6.0,360.0,-3.5144927501678467,-0.511199951171875,3.5514764086307093
6.0,366.0,-3.7312896251678467,-0.761993408203125,3.8083009625068005
6.0,372.0,-3.9957282543182373,0.01934814453125,3.9957750979070217
6.0,378.0,-1.0576591491699219,-9.767822265625,9.824917032151587
6.0,384.0,-4.747751235961914,-0.70318603515625,4.799542936428077
6.0,390.0,-4.332734107971191,-2.442657470703125,4.973847642374936
6.0,396.0,-2.521548271179199,-7.5301513671875,7.941119901918279
6.0,402.0,-0.8977189064025879,-11.89312744140625,11.9269601983256
6.0,408.0,-0.7505388259887695,-8.5064697265625,8.539516130217267
6.0,414.0,-0.8069639205932617,-10.439361572265625,10.470504324321512
6.0,420.0,-1.147500991821289,-9.425537109375,9.495130769317296
6.0,426.0,-0.609044075012207,-12.305999755859375,12.321061832347018
6.0,432.0,-0.5958037376403809,-12.888427734375,12.902191734662486
6.0,438.0,-0.6259264945983887,-12.86639404296875,12.881610134046984
6.0,444.0,-0.4519071578979492,-12.407501220703125,12.41572819536208
6.0,450.0,0.012011051177978516,-11.4549560546875,11.454962351757086
6.0,456.0,0.29033470153808594,-11.068511962890625,11.072319147837552
6.0,462.0,0.6615209579467773,-10.41082763671875,10.431823525121086
6.0,468.0,0.8694944381713867,-9.73980712890625,9.778540969199033
6.0,474.0,0.12377738952636719,-9.797210693359375,9.797992560327511
6.0,480.0,-0.13120555877685547,-9.486846923828125,9.487754183936318
6.0,486.0,-0.20048952102661133,-9.271209716796875,9.273377252159554
6.0,492.0,-0.18739032745361328,-9.15887451171875,9.160791311684518
6.0,498.0,-0.2568397521972656,-8.852142333984375,8.85586757802007
6.0,504.0,-0.31100988388061523,-8.8404541015625,8.845923121399183
6.0,510.0,-0.663233757019043,-8.875885009765625,8.900629962144912
6.0,516.0,-0.6499829292297363,-7.832000732421875,7.85892570781445
6.0,522.0,-0.3707752227783203,-8.9088134765625,8.916525771061727
6.0,528.0,-0.10349655151367188,-10.8797607421875,10.88025299997291
6.0,534.0,-1.5251646041870117,-8.5548095703125,8.689700446745864
6.0,540.0,-3.3048558235168457,-6.74737548828125,7.513264802606909
6.0,546.0,-4.362329959869385,-5.33905029296875,6.8945906847052
6.0,552.0,-4.028744697570801,-7.30426025390625,8.341642625706248
6.0,558.0,-5.762441158294678,-7.34197998046875,9.333295138182034
6.0,564.0,-4.420677661895752,-7.380126953125,8.602828885583287
6.0,570.0,-2.6746315956115723,-7.34466552734375,7.816505989302084
6.0,576.0,-1.8534965515136719,-7.36334228515625,7.5930401733984745
6.0,582.0,-2.954385995864868,-7.46514892578125,8.028502045628152
6.0,588.0,-1.7698593139648438,-7.15380859375,7.369489764375785
6.0,594.0,0.3250298500061035,-8.567626953125,8.573790061070364
6.0,600.0,1.037069320678711,-9.05419921875,9.113398722140172
6.0,606.0,-0.09648704528808594,-8.31329345703125,8.313853369685264
6.0,612.0,-0.5424137115478516,-8.0931396484375,8.111295950930787
6.0,618.0,-1.0683012008666992,-7.8284912109375,7.90104689870266
6.0,624.0,-1.1934022903442383,-7.96820068359375,8.057073361998311
6.0,630.0,-1.4583959579467773,-7.685302734375,7.82245465881058
6.0,636.0,-1.5296096801757812,-7.5438232421875,7.697335570381207
6.0,642.0,-1.79020357131958,-7.447509765625,7.6596495047648965
6.0,648.0,-8.594405174255371,-2.781982421875,9.033450420237495
6.0,654.0,-5.559085845947266,-7.9710693359375,9.718095585089412
6.0,660.0,-13.918766021728516,-9.48236083984375,16.841829314674417
6.0,666.0,1.5700035095214844,-7.30267333984375,7.4695347196712625
6.0,672.0,2.3199939727783203,-8.63226318359375,8.938587120152482
6.0,678.0,0.48700475692749023,-6.37841796875,6.39698283703676
6.0,684.0,-2.2965989112854004,-8.74822998046875,9.04466109649718
6.0,690.0,5.576791763305664,-1.7098388671875,5.833022828947177
6.0,696.0,5.577812194824219,-3.7470703125,6.719562843485328
